from,to,edge
QIL1,Sh,1
QIL1,shi,1
QIL1,ScsbetaA,1
QIL1,slgA,1
QIL1,slmo,1
QIL1,slo,1
QIL1,Snap25,1
QIL1,Sod1,1
QIL1,Sod2,1
QIL1,spen,1
QIL1,sra,1
QIL1,Ssadh,1
QIL1,stmA,1
QIL1,Syt1,1
QIL1,Syx1A,1
QIL1,TfIIA-S,1
QIL1,Tim17b,1
QIL1,Tim23,1
QIL1,Tim8,1
QIL1,tko,1
QIL1,TM4SF,1
QIL1,Tom20,1
QIL1,Tom7,1
QIL1,Tpi,1
QIL1,Trx-2,1
QIL1,Tsp42Ej,1
QIL1,Ubc10,1
QIL1,unc-13,1
QIL1,Urod,1
QIL1,UQCR-11,1
QIL1,UQCR-14,1
QIL1,UQCR-6.4,1
QIL1,UQCR-C1,1
QIL1,UQCR-C2,1
QIL1,UQCR-Q,1
QIL1,veli,1
QIL1,VGlut,1
QIL1,Vha100-1,1
QIL1,Vha13,1
QIL1,Vha14-1,1
QIL1,Vha16-1,1
QIL1,Vha36-1,1
QIL1,Vha44,1
QIL1,Vha55,1
QIL1,Vha68-1,1
QIL1,VhaAC39-1,1
QIL1,VhaM9.7-a,1
QIL1,VhaM9.7-b,1
QIL1,VhaPPA1-1,1
QIL1,VhaSFD,1
QIL1,vig,1
QIL1,Vti1a,1
QIL1,Yippee,1
qkr58E-3,Rab2,1
qkr58E-3,ringer,1
qkr58E-3,RpL7,1
qkr58E-3,TM4SF,1
qkr58E-3,Vha36-1,1
qtc,Rab3,1
qtc,RabX4,1
qtc,Rlip,1
qtc,Sap47,1
qtc,Scsalpha1,1
qtc,SdhA,1
qtc,sra,1
qtc,Syngr,1
qtc,Syx6,1
qtc,Tina-1,1
qtc,TM4SF,1
qtc,Tsp42Ej,1
qtc,unc-104,1
qtc,unc-119,1
qtc,UQCR-6.4,1
qtc,veli,1
qtc,Vha13,1
qtc,Vha68-1,1
qtc,VhaM9.7-a,1
qvr,Rab2,1
qvr,Rab3,1
qvr,Rack1,1
qvr,Rap1,1
qvr,Rbfox1,1
qvr,Rbp1-like,1
qvr,Rbp9,1
qvr,rdgB,1
qvr,Rdl,1
qvr,ringer,1
qvr,RNASEK,1
qvr,Rop,1
qvr,RpL10Ab,1
qvr,RpL12,1
qvr,RpL13,1
qvr,RpL13A,1
qvr,RpL14,1
qvr,RpL17,1
qvr,RpL18,1
qvr,RpL18A,1
qvr,RpL21,1
qvr,RpL23A,1
qvr,RpL26,1
qvr,RpL27,1
qvr,RpL27A,1
qvr,RpL28,1
qvr,RpL3,1
qvr,RpL31,1
qvr,RpL32,1
qvr,RpL34b,1
qvr,RpL35,1
qvr,RpL39,1
qvr,RpL4,1
qvr,RpL5,1
qvr,RpL6,1
qvr,RpL7,1
qvr,RpL7A,1
qvr,RpL8,1
qvr,RpLP0,1
qvr,RpLP1,1
qvr,RpS10b,1
qvr,RpS11,1
qvr,RpS12,1
qvr,RpS13,1
qvr,RpS15,1
qvr,RpS15Aa,1
qvr,RpS16,1
qvr,RpS17,1
qvr,RpS19a,1
qvr,RpS2,1
qvr,RpS20,1
qvr,RpS21,1
qvr,RpS24,1
qvr,RpS26,1
qvr,RpS28b,1
qvr,RpS29,1
qvr,RpS30,1
qvr,RpS3A,1
qvr,RpS4,1
qvr,RpS5a,1
qvr,RpS6,1
qvr,RpS8,1
qvr,Sap47,1
qvr,Sh,1
qvr,shakB,1
qvr,shi,1
qvr,sif,1
qvr,sky,1
qvr,slo,1
qvr,Snap25,1
qvr,sqd,1
qvr,sta,1
qvr,stmA,1
qvr,Syngr,1
qvr,Syp,1
qvr,Tctp,1
qvr,Teh2,1
qvr,TM4SF,1
qvr,Tpi,1
qvr,Uhg5,1
qvr,unc-13,1
qvr,Unr,1
qvr,veli,1
qvr,Vha100-1,1
qvr,Vha13,1
qvr,Vha14-1,1
qvr,Vha16-1,1
qvr,Vha36-1,1
qvr,Vha55,1
qvr,Vha68-1,1
qvr,VhaAC39-1,1
qvr,VhaAC45,1
qvr,VhaM9.7-a,1
qvr,vig,1
Rab1,Rab14,1
Rab1,Rab2,1
Rab1,Rab4,1
Rab1,robl,1
Rab1,TfIIA-S,1
Rab1,Tom20,1
Rab1,Ubc10,1
Rab1,veli,1
Rab1,Vha13,1
Rab1,Vha36-1,1
Rab1,VhaM9.7-a,1
Rab11,Rop,1
Rab11,Septin2,1
Rab11,Uev1A,1
Rab14,Rab2,1
Rab14,Rab3,1
Rab14,Rab5,1
Rab14,Rab7,1
Rab14,RabX4,1
Rab14,ringer,1
Rab14,RNASEK,1
Rab14,Rop,1
Rab14,lncRNA:roX1,1
Rab14,RpL18,1
Rab14,RpL18A,1
Rab14,RpL21,1
Rab14,RpL22,1
Rab14,RpL23A,1
Rab14,RpL26,1
Rab14,RpL27,1
Rab14,RpL27A,1
Rab14,RpL31,1
Rab14,RpL32,1
Rab14,RpL6,1
Rab14,RpL7,1
Rab14,RpL7A,1
Rab14,RpL8,1
Rab14,RpL9,1
Rab14,RpLP1,1
Rab14,RpS10b,1
Rab14,RpS11,1
Rab14,RpS12,1
Rab14,RpS15,1
Rab14,RpS15Aa,1
Rab14,RpS16,1
Rab14,RpS17,1
Rab14,RpS19a,1
Rab14,RpS2,1
Rab14,RpS20,1
Rab14,RpS21,1
Rab14,RpS24,1
Rab14,RpS29,1
Rab14,RpS3,1
Rab14,RpS30,1
Rab14,RpS6,1
Rab14,RpS8,1
Rab14,RpS9,1
Rab14,Sap47,1
Rab14,Scsalpha1,1
Rab14,SelR,1
Rab14,Sh,1
Rab14,shi,1
Rab14,sqd,1
Rab14,sra,1
Rab14,sta,1
Rab14,stmA,1
Rab14,STUB1,1
Rab14,Syp,1
Rab14,Tctp,1
Rab14,TfIIA-S,1
Rab14,TM4SF,1
Rab14,Tpi,1
Rab14,Tsp42Ej,1
Rab14,Ubc6,1
Rab14,UQCR-14,1
Rab14,veli,1
Rab14,Vha13,1
Rab14,Vha14-1,1
Rab14,Vha16-1,1
Rab14,Vha36-1,1
Rab14,Vha44,1
Rab14,Vha55,1
Rab14,Vha68-1,1
Rab14,VhaAC39-1,1
Rab14,VhaAC45,1
Rab14,ATP6AP2,1
Rab14,VhaM9.7-a,1
Rab14,VhaPPA1-1,1
Rab14,VhaSFD,1
Rab14,vih,1
Rab14,Yippee,1
Rab18,RNASEK,1
Rab18,lncRNA:roX1,1
Rab18,Sap47,1
Rab18,Scsalpha1,1
Rab18,TM4SF,1
Rab18,Tpi,1
Rab18,Tsp42Ej,1
Rab18,UQCR-14,1
Rab18,veli,1
Rab18,Vha13,1
Rab18,Vha14-1,1
Rab18,Vha16-1,1
Rab18,Vha36-1,1
Rab18,Vha68-1,1
Rab2,Rab3,1
Rab2,Rab5,1
Rab2,Rack1,1
Rab2,rdgB,1
Rab2,Ric,1
Rab2,ringer,1
Rab2,Rlip,1
Rab2,RNASEK,1
Rab2,robl,1
Rab2,Rop,1
Rab2,RpL12,1
Rab2,RpL13,1
Rab2,RpL18,1
Rab2,RpL21,1
Rab2,RpL23A,1
Rab2,RpL26,1
Rab2,RpL27A,1
Rab2,RpL28,1
Rab2,RpL31,1
Rab2,RpL32,1
Rab2,RpL34b,1
Rab2,RpL5,1
Rab2,RpL7,1
Rab2,RpL7A,1
Rab2,RpL8,1
Rab2,RpL9,1
Rab2,RpS11,1
Rab2,RpS12,1
Rab2,RpS15,1
Rab2,RpS2,1
Rab2,RpS21,1
Rab2,RpS24,1
Rab2,RpS28b,1
Rab2,RpS30,1
Rab2,RpS4,1
Rab2,RpS6,1
Rab2,RpS8,1
Rab2,RpS9,1
Rab2,Sap47,1
Rab2,Scsalpha1,1
Rab2,SelR,1
Rab2,shi,1
Rab2,shrb,1
Rab2,SkpA,1
Rab2,sqh,1
Rab2,sra,1
Rab2,sta,1
Rab2,Syp,1
Rab2,TfIIA-S,1
Rab2,TM4SF,1
Rab2,Serinc,1
Rab2,Tom20,1
Rab2,Tpi,1
Rab2,Tsp42Ej,1
Rab2,Tsp97E,1
Rab2,Ubc10,1
Rab2,Unr,1
Rab2,veli,1
Rab2,Vha100-1,1
Rab2,Vha13,1
Rab2,Vha14-1,1
Rab2,Vha16-1,1
Rab2,Vha36-1,1
Rab2,Vha55,1
Rab2,Vha68-1,1
Rab2,VhaAC39-1,1
Rab2,VhaAC45,1
Rab2,ATP6AP2,1
Rab2,VhaM9.7-a,1
Rab2,VhaPPA1-1,1
Rab2,VhaSFD,1
Rab2,vih,1
Rab2,Vti1a,1
Rab2,Yippee,1
Rab26,RpS13,1
Rab26,SF2,1
Rab26,Spred,1
Rab26,Tsp97E,1
Rab3,Rab5,1
Rab3,RabX4,1
Rab3,Rbp9,1
Rab3,rdgB,1
Rab3,Rdl,1
Rab3,rdx,1
Rab3,ReepA,1
Rab3,Ric,1
Rab3,Rim,1
Rab3,ringer,1
Rab3,Rlip,1
Rab3,RNASEK,1
Rab3,robl,1
Rab3,Roc1a,1
Rab3,Rop,1
Rab3,RpL21,1
Rab3,RpL26,1
Rab3,RpL27A,1
Rab3,RpL28,1
Rab3,RpL29,1
Rab3,RpL31,1
Rab3,RpL34b,1
Rab3,RpL35,1
Rab3,RpL39,1
Rab3,RpL7,1
Rab3,RpLP1,1
Rab3,RpS11,1
Rab3,RpS12,1
Rab3,RpS15,1
Rab3,RpS21,1
Rab3,RpS24,1
Rab3,RpS28b,1
Rab3,RpS29,1
Rab3,RpS30,1
Rab3,Sap47,1
Rab3,Scgbeta,1
Rab3,Scsalpha1,1
Rab3,SelR,1
Rab3,shep,1
Rab3,shi,1
Rab3,SkpA,1
Rab3,Spred,1
Rab3,sqh,1
Rab3,sra,1
Rab3,sta,1
Rab3,stmA,1
Rab3,STUB1,1
Rab3,svr,1
Rab3,Syngr,1
Rab3,Syp,1
Rab3,Syt1,1
Rab3,Syt4,1
Rab3,Syx6,1
Rab3,Teh1,1
Rab3,TfIIA-S,1
Rab3,Tina-1,1
Rab3,tko,1
Rab3,TM4SF,1
Rab3,Tom20,1
Rab3,Tom7,1
Rab3,Tpi,1
Rab3,Tpr2,1
Rab3,Tsp42Ej,1
Rab3,Tsp97E,1
Rab3,Ubc10,1
Rab3,unc-104,1
Rab3,unc-119,1
Rab3,Urod,1
Rab3,Vap33,1
Rab3,veli,1
Rab3,Vha100-1,1
Rab3,Vha13,1
Rab3,Vha14-1,1
Rab3,Vha16-1,1
Rab3,Vha36-1,1
Rab3,Vha44,1
Rab3,Vha55,1
Rab3,Vha68-1,1
Rab3,VhaAC39-1,1
Rab3,VhaAC45,1
Rab3,ATP6AP2,1
Rab3,VhaM9.7-a,1
Rab3,VhaPPA1-1,1
Rab3,VhaSFD,1
Rab3,vig,1
Rab3,vih,1
Rab3,Xbp1,1
Rab3,Yippee,1
Rab4,veli,1
Rab4,Vha36-1,1
Rab4,ATP6AP2,1
Rab5,rdgB,1
Rab5,ringer,1
Rab5,robl,1
Rab5,RpS24,1
Rab5,Rpt1,1
Rab5,Sap47,1
Rab5,SelR,1
Rab5,SkpA,1
Rab5,sqh,1
Rab5,STUB1,1
Rab5,Tpi,1
Rab5,veli,1
Rab5,Vha13,1
Rab5,Vha14-1,1
Rab5,Vha36-1,1
Rab5,VhaAC39-1,1
Rab5,VhaAC45,1
Rab5,ATP6AP2,1
Rab5,vih,1
Rab7,ringer,1
Rab7,RNASEK,1
Rab7,RpL18,1
Rab7,RpL18A,1
Rab7,RpL21,1
Rab7,RpL23A,1
Rab7,RpL26,1
Rab7,RpL27A,1
Rab7,RpL31,1
Rab7,RpL7,1
Rab7,RpL8,1
Rab7,RpS11,1
Rab7,RpS19a,1
Rab7,RpS2,1
Rab7,RpS8,1
Rab7,Sap47,1
Rab7,Scsalpha1,1
Rab7,shi,1
Rab7,sqd,1
Rab7,sra,1
Rab7,sta,1
Rab7,TM4SF,1
Rab7,Tpi,1
Rab7,Ubc6,1
Rab7,veli,1
Rab7,Vha13,1
Rab7,Vha14-1,1
Rab7,Vha16-1,1
Rab7,Vha36-1,1
Rab7,Vha55,1
Rab7,Vha68-1,1
Rab7,VhaM9.7-a,1
Rab7,VhaSFD,1
Rab7,vih,1
Rab7,Yippee,1
RabX4,ReepA,1
RabX4,ringer,1
RabX4,Rlip,1
RabX4,Rop,1
RabX4,RpL26,1
RabX4,RpS24,1
RabX4,Sap47,1
RabX4,Scgbeta,1
RabX4,Scsalpha1,1
RabX4,Sh,1
RabX4,SkpA,1
RabX4,Sod1,1
RabX4,sra,1
RabX4,stmA,1
RabX4,Syngr,1
RabX4,Syx6,1
RabX4,Taf10b,1
RabX4,TfIIA-S,1
RabX4,TM4SF,1
RabX4,Serinc,1
RabX4,Tom20,1
RabX4,Tsp42Ej,1
RabX4,unc-119,1
RabX4,UQCR-14,1
RabX4,veli,1
RabX4,Vha14-1,1
RabX4,Vha16-1,1
RabX4,Vha36-1,1
RabX4,Vha68-1,1
RabX4,VhaM9.7-a,1
RabX4,VhaPPA1-1,1
RabX4,VhaSFD,1
RabX4,vih,1
RabX4,Yippee,1
Rack1,Rbp1-like,1
Rack1,rdgB,1
Rack1,rin,1
Rack1,ringer,1
Rack1,Rm62,1
Rack1,RNASEK,1
Rack1,RpL10Ab,1
Rack1,RpL12,1
Rack1,RpL13,1
Rack1,RpL13A,1
Rack1,RpL14,1
Rack1,RpL17,1
Rack1,RpL18,1
Rack1,RpL18A,1
Rack1,RpL21,1
Rack1,RpL22,1
Rack1,RpL23A,1
Rack1,RpL24-like,1
Rack1,RpL26,1
Rack1,RpL27,1
Rack1,RpL27A,1
Rack1,RpL28,1
Rack1,RpL29,1
Rack1,RpL3,1
Rack1,RpL30,1
Rack1,RpL31,1
Rack1,RpL32,1
Rack1,RpL34a,1
Rack1,RpL34b,1
Rack1,RpL35,1
Rack1,RpL35A,1
Rack1,RpL36A,1
Rack1,RpL38,1
Rack1,RpL39,1
Rack1,RpL4,1
Rack1,RpL40,1
Rack1,RpL41,1
Rack1,RpL5,1
Rack1,RpL6,1
Rack1,RpL7,1
Rack1,RpL7A,1
Rack1,RpL8,1
Rack1,RpL9,1
Rack1,RpLP0,1
Rack1,RpLP1,1
Rack1,RpLP2,1
Rack1,RpS10b,1
Rack1,RpS11,1
Rack1,RpS12,1
Rack1,RpS13,1
Rack1,RpS14a,1
Rack1,RpS14b,1
Rack1,RpS15,1
Rack1,RpS15Aa,1
Rack1,RpS16,1
Rack1,RpS17,1
Rack1,RpS19a,1
Rack1,RpS2,1
Rack1,RpS20,1
Rack1,RpS21,1
Rack1,RpS23,1
Rack1,RpS24,1
Rack1,RpS25,1
Rack1,RpS26,1
Rack1,RpS27A,1
Rack1,RpS28b,1
Rack1,RpS29,1
Rack1,RpS3,1
Rack1,RpS30,1
Rack1,RpS3A,1
Rack1,RpS4,1
Rack1,RpS5a,1
Rack1,RpS6,1
Rack1,RpS8,1
Rack1,RpS9,1
Rack1,rudhira,1
Rack1,Sam-S,1
Rack1,Sap47,1
Rack1,SdhA,1
Rack1,SdhB,1
Rack1,shi,1
Rack1,sif,1
Rack1,sky,1
Rack1,slo,1
Rack1,Sumo,1
Rack1,Snap25,1
Rack1,sqd,1
Rack1,Ssb-c31a,1
Rack1,sta,1
Rack1,su(w[a]),1
Rack1,Syp,1
Rack1,Syx1A,1
Rack1,Tctp,1
Rack1,TM4SF,1
Rack1,Tspo,1
Rack1,Uhg4,1
Rack1,Uhg5,1
Rack1,Unr,1
Rack1,veli,1
Rack1,Vha13,1
Rack1,Vha14-1,1
Rack1,Vha16-1,1
Rack1,Vha36-1,1
Rack1,Vha68-1,1
Rack1,VhaAC45,1
Rack1,ytr,1
Rad23,ringer,1
Rad23,sigmar,1
Rad23,sta,1
Rad23,TfIIA-S,1
Rad23,TM4SF,1
Rad23,Ubc10,1
Rad23,veli,1
Rad23,Vha13,1
Rad23,Vha36-1,1
Rad23,Vha68-1,1
Rad23,vih,1
Rap1,VhaAC45,1
Rbfox1,RpS25,1
Rbfox1,shi,1
Rbfox1,Vha16-1,1
Rbp1,Rbp1-like,1
Rbp1,RpL12,1
Rbp1,RpL18,1
Rbp1,RpL22,1
Rbp1,RpL26,1
Rbp1,RpL27,1
Rbp1,RpL31,1
Rbp1,RpL4,1
Rbp1,RpL7A,1
Rbp1,RpL8,1
Rbp1,RpL9,1
Rbp1,RpS10b,1
Rbp1,RpS12,1
Rbp1,RpS14b,1
Rbp1,RpS16,1
Rbp1,RpS24,1
Rbp1,RpS28b,1
Rbp1,RpS29,1
Rbp1,RpS5a,1
Rbp1,RpS6,1
Rbp1,RpS9,1
Rbp1,su(w[a]),1
Rbp1-like,Rbp9,1
Rbp1-like,Rdh,1
Rbp1-like,RFeSP,1
Rbp1-like,RhoGAPp190,1
Rbp1-like,ringer,1
Rbp1-like,Rm62,1
Rbp1-like,RNASEK,1
Rbp1-like,lncRNA:roX1,1
Rbp1-like,RpL10Ab,1
Rbp1-like,RpL12,1
Rbp1-like,RpL13,1
Rbp1-like,RpL17,1
Rbp1-like,RpL18,1
Rbp1-like,RpL18A,1
Rbp1-like,RpL21,1
Rbp1-like,RpL22,1
Rbp1-like,RpL23A,1
Rbp1-like,RpL26,1
Rbp1-like,RpL27,1
Rbp1-like,RpL27A,1
Rbp1-like,RpL28,1
Rbp1-like,RpL29,1
Rbp1-like,RpL3,1
Rbp1-like,RpL31,1
Rbp1-like,RpL32,1
Rbp1-like,RpL34b,1
Rbp1-like,RpL35,1
Rbp1-like,RpL35A,1
Rbp1-like,RpL36A,1
Rbp1-like,RpL39,1
Rbp1-like,RpL4,1
Rbp1-like,RpL6,1
Rbp1-like,RpL7,1
Rbp1-like,RpL7A,1
Rbp1-like,RpL8,1
Rbp1-like,RpL9,1
Rbp1-like,RpLP0,1
Rbp1-like,RpLP1,1
Rbp1-like,RpLP2,1
Rbp1-like,RpS10b,1
Rbp1-like,RpS11,1
Rbp1-like,RpS12,1
Rbp1-like,RpS13,1
Rbp1-like,RpS14a,1
Rbp1-like,RpS14b,1
Rbp1-like,RpS15,1
Rbp1-like,RpS15Aa,1
Rbp1-like,RpS16,1
Rbp1-like,RpS17,1
Rbp1-like,RpS19a,1
Rbp1-like,RpS2,1
Rbp1-like,RpS20,1
Rbp1-like,RpS21,1
Rbp1-like,RpS23,1
Rbp1-like,RpS24,1
Rbp1-like,RpS25,1
Rbp1-like,RpS28b,1
Rbp1-like,RpS29,1
Rbp1-like,RpS3,1
Rbp1-like,RpS30,1
Rbp1-like,RpS3A,1
Rbp1-like,RpS4,1
Rbp1-like,RpS5a,1
Rbp1-like,RpS6,1
Rbp1-like,RpS8,1
Rbp1-like,RpS9,1
Rbp1-like,Sap47,1
Rbp1-like,sbb,1
Rbp1-like,Sh,1
Rbp1-like,shakB,1
Rbp1-like,shi,1
Rbp1-like,sif,1
Rbp1-like,sky,1
Rbp1-like,slo,1
Rbp1-like,Snap25,1
Rbp1-like,snRNP-U1-70K,1
Rbp1-like,Spn,1
Rbp1-like,Spred,1
Rbp1-like,sqd,1
Rbp1-like,sta,1
Rbp1-like,su(w[a]),1
Rbp1-like,svr,1
Rbp1-like,Sxl,1
Rbp1-like,Syp,1
Rbp1-like,Syt7,1
Rbp1-like,Syx1A,1
Rbp1-like,Tctp,1
Rbp1-like,TM4SF,1
Rbp1-like,Tpi,1
Rbp1-like,Tsp42Ej,1
Rbp1-like,Uhg5,1
Rbp1-like,unc-13,1
Rbp1-like,Vha13,1
Rbp1-like,Vha14-1,1
Rbp1-like,Vha16-1,1
Rbp1-like,Vha36-1,1
Rbp1-like,Vha44,1
Rbp1-like,Vha68-1,1
Rbp1-like,VhaSFD,1
Rbp1-like,vig,1
Rbp1-like,Yeti,1
Rbp1-like,yps,1
Rbp1-like,Ythdc1,1
Rbp1-like,ytr,1
Rbp6,Rdl,1
Rbp6,RpL30,1
Rbp6,RpS11,1
Rbp6,RpS15,1
Rbp6,Sap47,1
Rbp6,Sema1a,1
Rbp6,Snap25,1
Rbp6,Syx1A,1
Rbp6,Teh2,1
Rbp6,Ten-a,1
Rbp6,tna,1
Rbp6,VhaAC45,1
Rbp9,Rdh,1
Rbp9,RhoGAP100F,1
Rbp9,RhoGAPp190,1
Rbp9,Ric,1
Rbp9,Rim,1
Rbp9,rin,1
Rbp9,RNASEK,1
Rbp9,RpL12,1
Rbp9,RpL13A,1
Rbp9,RpL17,1
Rbp9,RpL18,1
Rbp9,RpL18A,1
Rbp9,RpL21,1
Rbp9,RpL23A,1
Rbp9,RpL26,1
Rbp9,RpL27,1
Rbp9,RpL27A,1
Rbp9,RpL28,1
Rbp9,RpL3,1
Rbp9,RpL32,1
Rbp9,RpL35A,1
Rbp9,RpL39,1
Rbp9,RpL7,1
Rbp9,RpL7A,1
Rbp9,RpLP0,1
Rbp9,RpLP1,1
Rbp9,RpLP2,1
Rbp9,RpS10b,1
Rbp9,RpS11,1
Rbp9,RpS12,1
Rbp9,RpS13,1
Rbp9,RpS15,1
Rbp9,RpS15Aa,1
Rbp9,RpS16,1
Rbp9,RpS17,1
Rbp9,RpS19a,1
Rbp9,RpS20,1
Rbp9,RpS21,1
Rbp9,RpS24,1
Rbp9,RpS29,1
Rbp9,RpS3,1
Rbp9,RpS3A,1
Rbp9,RpS4,1
Rbp9,RpS5a,1
Rbp9,RpS8,1
Rbp9,Rsf1,1
Rbp9,RSG7,1
Rbp9,Sap47,1
Rbp9,SdhA,1
Rbp9,SF2,1
Rbp9,Sh,1
Rbp9,shakB,1
Rbp9,shep,1
Rbp9,shi,1
Rbp9,slo,1
Rbp9,Snap25,1
Rbp9,Spn,1
Rbp9,Spred,1
Rbp9,sqd,1
Rbp9,Ssb-c31a,1
Rbp9,sta,1
Rbp9,stmA,1
Rbp9,Su(var)205,1
Rbp9,su(w[a]),1
Rbp9,Sxl,1
Rbp9,Syp,1
Rbp9,Syt1,1
Rbp9,Syt7,1
Rbp9,Syx1A,1
Rbp9,Syx6,1
Rbp9,TM4SF,1
Rbp9,tty,1
Rbp9,Uhg5,1
Rbp9,unc-119,1
Rbp9,unc-13,1
Rbp9,Unr,1
Rbp9,Vha14-1,1
Rbp9,Vha16-1,1
Rbp9,Vha44,1
Rbp9,Vha55,1
Rbp9,Vha68-1,1
Rbp9,viaf,1
Rbp9,wdb,1
Rbp9,Ythdc1,1
rdgB,ReepA,1
rdgB,ringer,1
rdgB,Rlip,1
rdgB,robl,1
rdgB,Rop,1
rdgB,RpL12,1
rdgB,RpL13,1
rdgB,RpL17,1
rdgB,RpL18,1
rdgB,RpL21,1
rdgB,RpL22,1
rdgB,RpL23A,1
rdgB,RpL26,1
rdgB,RpL27,1
rdgB,RpL27A,1
rdgB,RpL28,1
rdgB,RpL31,1
rdgB,RpL32,1
rdgB,RpL34b,1
rdgB,RpL35,1
rdgB,RpL36A,1
rdgB,RpL5,1
rdgB,RpL6,1
rdgB,RpL7,1
rdgB,RpL7A,1
rdgB,RpL8,1
rdgB,RpL9,1
rdgB,RpLP0,1
rdgB,RpLP1,1
rdgB,RpS10b,1
rdgB,RpS11,1
rdgB,RpS12,1
rdgB,RpS14a,1
rdgB,RpS15,1
rdgB,RpS15Aa,1
rdgB,RpS16,1
rdgB,RpS2,1
rdgB,RpS20,1
rdgB,RpS21,1
rdgB,RpS23,1
rdgB,RpS24,1
rdgB,RpS28b,1
rdgB,RpS29,1
rdgB,RpS30,1
rdgB,RpS6,1
rdgB,RpS8,1
rdgB,RpS9,1
rdgB,Sap47,1
rdgB,SelR,1
rdgB,shi,1
rdgB,sta,1
rdgB,Syp,1
rdgB,TM4SF,1
rdgB,Tpi,1
rdgB,Tsp42Ee,1
rdgB,Unr,1
rdgB,veli,1
rdgB,Vha13,1
rdgB,Vha14-1,1
rdgB,Vha36-1,1
rdgB,Vha55,1
rdgB,Vha68-1,1
rdgB,VhaAC45,1
rdgB,vih,1
rdgB,Yippee,1
Rdh,Rdl,1
Rdh,ringer,1
Rdh,RpL10Ab,1
Rdh,RpL12,1
Rdh,RpL13,1
Rdh,RpL13A,1
Rdh,RpL14,1
Rdh,RpL18,1
Rdh,RpL21,1
Rdh,RpL22,1
Rdh,RpL23A,1
Rdh,RpL26,1
Rdh,RpL27,1
Rdh,RpL27A,1
Rdh,RpL28,1
Rdh,RpL31,1
Rdh,RpL34b,1
Rdh,RpL35A,1
Rdh,RpL38,1
Rdh,RpL39,1
Rdh,RpL6,1
Rdh,RpL7,1
Rdh,RpL7A,1
Rdh,RpL8,1
Rdh,RpLP2,1
Rdh,RpS10b,1
Rdh,RpS11,1
Rdh,RpS12,1
Rdh,RpS13,1
Rdh,RpS14a,1
Rdh,RpS14b,1
Rdh,RpS15,1
Rdh,RpS15Aa,1
Rdh,RpS16,1
Rdh,RpS19a,1
Rdh,RpS2,1
Rdh,RpS20,1
Rdh,RpS21,1
Rdh,RpS23,1
Rdh,RpS24,1
Rdh,RpS28b,1
Rdh,RpS29,1
Rdh,RpS3,1
Rdh,RpS30,1
Rdh,RpS3A,1
Rdh,RpS4,1
Rdh,RpS8,1
Rdh,RpS9,1
Rdh,Sap47,1
Rdh,scyl,1
Rdh,Sh,1
Rdh,slo,1
Rdh,Snap25,1
Rdh,sta,1
Rdh,Syt4,1
Rdh,Tctp,1
Rdh,TM4SF,1
Rdh,Vha16-1,1
Rdh,Vha68-1,1
Rdh,VhaM9.7-a,1
Rdl,Ric,1
Rdl,Rim,1
Rdl,ringer,1
Rdl,Rop,1
Rdl,RpL18,1
Rdl,RpL18A,1
Rdl,RpL27A,1
Rdl,RpL38,1
Rdl,RpS11,1
Rdl,RpS20,1
Rdl,RpS21,1
Rdl,Sap47,1
Rdl,Sdc,1
Rdl,Sh,1
Rdl,shakB,1
Rdl,shep,1
Rdl,shi,1
Rdl,slo,1
Rdl,Syt1,1
Rdl,Syt4,1
Rdl,Syt7,1
Rdl,Ten-a,1
Rdl,TM4SF,1
Rdl,tutl,1
Rdl,unc-13,1
Rdl,veli,1
Rdl,Vha13,1
Rdl,Vha16-1,1
Rdl,Vha36-1,1
Rdl,Vha68-1,1
Rdl,VhaM9.7-a,1
Rdl,X11Lbeta,1
rdx,Sap47,1
rdx,Scsalpha1,1
rdx,SelR,1
rdx,shi,1
rdx,Tpi,1
rdx,Tsp42Ej,1
rdx,UQCR-14,1
rdx,veli,1
rdx,Vha13,1
rdx,Vha16-1,1
rdx,Vha36-1,1
rdx,Vha68-1,1
rdx,VhaAC39-1,1
ReepA,Rlip,1
ReepA,Scgbeta,1
ReepA,Scsalpha1,1
ReepA,TfIIA-S,1
ReepA,Ubc6,1
ReepA,veli,1
ReepA,Vha13,1
ReepA,Vha36-1,1
ReepA,vih,1
ReepA,Yippee,1
ref(2)P,robl,1
ref(2)P,Sirup,1
ref(2)P,SkpA,1
ref(2)P,Sod1,1
ref(2)P,stv,1
ref(2)P,TfIIA-S,1
ref(2)P,Tom7,1
ref(2)P,Vha13,1
Reph,RpL27A,1
Reph,Sap47,1
REPTOR-BP,ringer,1
RFeSP,Rm62,1
RFeSP,RNASEK,1
RFeSP,Roe1,1
RFeSP,roh,1
RFeSP,Rop,1
RFeSP,lncRNA:roX1,1
RFeSP,RpL15,1
RFeSP,RpL24-like,1
RFeSP,RpL38,1
RFeSP,RpS24,1
RFeSP,Sap47,1
RFeSP,sbb,1
RFeSP,Scsalpha1,1
RFeSP,SdhA,1
RFeSP,SdhB,1
RFeSP,SdhC,1
RFeSP,SdhD,1
RFeSP,sesB,1
RFeSP,shi,1
RFeSP,sif,1
RFeSP,Sirup,1
RFeSP,ScsbetaA,1
RFeSP,slgA,1
RFeSP,slmo,1
RFeSP,Snap25,1
RFeSP,Sod1,1
RFeSP,Sod2,1
RFeSP,spen,1
RFeSP,Ssadh,1
RFeSP,stmA,1
RFeSP,Syt1,1
